日付,時分,始値,高値,安値,終値,出来高,,
2017/1/16,13:35,19100,19120,19100,19110,151,,19100
2017/1/16,13:40,19110,19140,19110,19130,600,,19110
2017/1/16,13:45,19120,19130,19120,19120,213,,19130
2017/1/16,13:50,19120,19130,19120,19120,514,,19120
2017/1/16,13:55,19120,19120,19110,19110,541,,19120
2017/1/16,14:00,19110,19120,19110,19120,622,,19110
2017/1/16,14:05,19120,19120,19100,19120,266,,19120
2017/1/16,14:10,19110,19110,19100,19100,376,,19120
2017/1/16,14:15,19100,19100,19090,19090,140,,19100
2017/1/16,14:20,19090,19100,19090,19090,33,,19090
2017/1/16,14:25,19100,19110,19090,19100,874,,19090
2017/1/16,14:30,19100,19100,19100,19100,251,,19100
2017/1/16,14:35,19100,19110,19090,19090,213,,19100
2017/1/16,14:40,19100,19110,19100,19110,681,,19090
2017/1/16,14:45,19110,19110,19100,19110,64,,19110
2017/1/16,14:50,19110,19110,19090,19100,195,,19110
2017/1/16,14:55,19090,19100,19080,19090,1764,,19100
2017/1/16,15:00,19080,19090,19060,19060,2443,,19090
2017/1/17,9:00,19060,19060,18950,18970,3186,,19060
2017/1/17,9:05,18960,18980,18950,18950,917,,18970
2017/1/17,9:10,18950,18950,18930,18940,1409,,18950
2017/1/17,9:15,18940,18940,18900,18900,1074,,18940
2017/1/17,9:20,18900,18920,18880,18890,1423,,18900
2017/1/17,9:25,18890,18920,18880,18910,773,,18890
2017/1/17,9:30,18910,18920,18850,18850,1341,,18910
2017/1/17,9:35,18850,18870,18820,18850,2504,,18850
2017/1/17,9:40,18850,18870,18850,18860,792,,18850
2017/1/17,9:45,18860,18890,18860,18890,613,,18860
2017/1/17,9:50,18890,18920,18890,18910,843,,18890
2017/1/17,9:55,18910,18910,18890,18890,360,,18910
2017/1/17,10:00,18900,18930,18900,18900,597,,18890
2017/1/17,10:05,18910,18920,18900,18910,146,,18900
2017/1/17,10:10,18910,18970,18910,18960,1282,,18910
2017/1/17,10:15,18960,18970,18940,18950,792,,18960
2017/1/17,10:20,18950,18980,18940,18980,842,,18950
2017/1/17,10:25,18990,19030,18990,19030,1645,,18980
2017/1/17,10:30,19030,19030,19000,19010,1107,,19030
2017/1/17,10:35,19010,19020,19000,19020,376,,19010
2017/1/17,10:40,19010,19010,18990,19010,882,,19020
2017/1/17,10:45,19020,19020,18990,18990,594,,19010
2017/1/17,10:50,18990,19000,18990,18990,120,,18990
2017/1/17,10:55,19000,19020,18990,19010,425,,18990
2017/1/17,11:00,19010,19010,19000,19000,105,,19010
2017/1/17,11:05,19000,19000,18980,18980,965,,19000
2017/1/17,11:10,18980,18980,18980,18980,658,,18980
2017/1/17,11:15,18980,18980,18970,18970,50,,18980
2017/1/17,11:20,18970,18980,18960,18980,360,,18970
2017/1/17,11:25,18980,18980,18960,18970,397,,18980
2017/1/17,11:30,18970,18980,18960,18980,509,,18970
2017/1/17,12:30,18970,18970,18920,18920,878,,18980
2017/1/17,12:35,18930,18950,18930,18930,575,,18920
2017/1/17,12:40,18930,18940,18930,18940,24,,18930
2017/1/17,12:45,18940,18940,18930,18940,534,,18940
2017/1/17,12:50,18930,18960,18930,18960,510,,18940
2017/1/17,12:55,18960,18960,18940,18940,196,,18960
2017/1/17,13:00,18950,18960,18950,18960,252,,18940
2017/1/17,13:05,18960,18960,18940,18940,465,,18960
2017/1/17,13:10,18930,18940,18920,18930,372,,18940
2017/1/17,13:15,18930,18930,18920,18920,364,,18930
2017/1/17,13:20,18920,18930,18910,18930,392,,18920
2017/1/17,13:25,18930,18940,18920,18940,631,,18930
2017/1/17,13:30,18940,18950,18940,18950,219,,18940
2017/1/17,13:35,18950,18960,18910,18910,795,,18950
2017/1/17,13:40,18910,18910,18880,18890,1088,,18910
2017/1/17,13:45,18880,18920,18880,18900,911,,18890
2017/1/17,13:50,18900,18900,18890,18900,241,,18900
2017/1/17,13:55,18910,18920,18900,18920,380,,18900
2017/1/17,14:00,18910,18910,18870,18880,1192,,18920
2017/1/17,14:05,18880,18880,18850,18850,755,,18880
2017/1/17,14:10,18860,18870,18830,18850,1304,,18850
2017/1/17,14:15,18850,18880,18850,18860,1335,,18850
2017/1/17,14:20,18860,18870,18840,18870,980,,18860
2017/1/17,14:25,18870,18870,18840,18840,1109,,18870
2017/1/17,14:30,18840,18850,18840,18850,805,,18840
2017/1/17,14:35,18850,18850,18850,18850,661,,18850
2017/1/17,14:40,18850,18870,18820,18830,1645,,18850
2017/1/17,14:45,18830,18830,18810,18820,1063,,18830
2017/1/17,14:50,18820,18820,18800,18810,1443,,18820
2017/1/17,14:55,18810,18830,18800,18800,1690,,18810
2017/1/17,15:00,18800,18810,18780,18790,3238,,18800
2017/1/18,9:00,18760,18780,18730,18780,1470,,18790
2017/1/18,9:05,18770,18820,18770,18790,1607,,18780
2017/1/18,9:10,18780,18790,18730,18740,1448,,18790
2017/1/18,9:15,18740,18760,18710,18730,1658,,18740
2017/1/18,9:20,18720,18720,18680,18700,1613,,18730
2017/1/18,9:25,18700,18710,18680,18680,521,,18700
2017/1/18,9:30,18690,18720,18670,18700,1551,,18680
2017/1/18,9:35,18700,18730,18700,18710,1146,,18700
2017/1/18,9:40,18700,18700,18680,18690,758,,18710
2017/1/18,9:45,18680,18720,18660,18710,1413,,18690
2017/1/18,9:50,18700,18720,18700,18700,738,,18710
2017/1/18,9:55,18690,18690,18630,18650,1901,,18700
2017/1/18,10:00,18650,18650,18630,18650,437,,18650
2017/1/18,10:05,18650,18670,18640,18670,939,,18650
2017/1/18,10:10,18660,18680,18650,18670,611,,18670
2017/1/18,10:15,18660,18680,18650,18670,742,,18670
2017/1/18,10:20,18660,18710,18640,18700,2205,,18670
2017/1/18,10:25,18700,18720,18690,18710,645,,18700
2017/1/18,10:30,18700,18720,18690,18710,899,,18710
2017/1/18,10:35,18700,18750,18690,18730,1488,,18710
2017/1/18,10:40,18730,18730,18710,18720,675,,18730
2017/1/18,10:45,18720,18730,18710,18710,722,,18720
2017/1/18,10:50,18710,18710,18690,18700,614,,18710
2017/1/18,10:55,18700,18700,18690,18700,164,,18700
2017/1/18,11:00,18700,18710,18700,18710,281,,18700
2017/1/18,11:05,18710,18720,18700,18720,540,,18710
2017/1/18,11:10,18730,18750,18720,18740,420,,18720
2017/1/18,11:15,18740,18750,18730,18750,478,,18740
2017/1/18,11:20,18760,18770,18750,18750,570,,18750
2017/1/18,11:25,18750,18770,18750,18770,126,,18750
2017/1/18,11:30,18760,18770,18750,18750,587,,18770
2017/1/18,12:30,18750,18770,18740,18770,372,,18750
2017/1/18,12:35,18770,18780,18770,18770,311,,18770
2017/1/18,12:40,18760,18760,18730,18740,715,,18770
2017/1/18,12:45,18750,18800,18740,18790,1844,,18740
2017/1/18,12:50,18800,18800,18790,18800,889,,18790
2017/1/18,12:55,18790,18800,18780,18780,465,,18800
2017/1/18,13:00,18780,18810,18770,18780,1339,,18780
2017/1/18,13:05,18790,18790,18770,18780,306,,18780
2017/1/18,13:10,18780,18790,18780,18780,9,,18780
2017/1/18,13:15,18790,18820,18780,18810,870,,18780
2017/1/18,13:20,18800,18810,18800,18800,358,,18810
2017/1/18,13:25,18800,18810,18800,18810,496,,18800
2017/1/18,13:30,18810,18820,18800,18820,268,,18810
2017/1/18,13:35,18820,18820,18810,18820,220,,18820
2017/1/18,13:40,18820,18820,18810,18820,109,,18820
2017/1/18,13:45,18820,18820,18790,18790,377,,18820
2017/1/18,13:50,18790,18800,18790,18790,223,,18790
2017/1/18,13:55,18800,18800,18790,18800,334,,18790
2017/1/18,14:00,18800,18810,18800,18800,320,,18800
2017/1/18,14:05,18790,18820,18790,18820,232,,18800
2017/1/18,14:10,18820,18860,18820,18850,2240,,18820
2017/1/18,14:15,18860,18880,18850,18880,2056,,18850
2017/1/18,14:20,18880,18890,18870,18880,508,,18880
2017/1/18,14:25,18880,18920,18880,18910,1508,,18880
2017/1/18,14:30,18910,18920,18900,18910,919,,18910
2017/1/18,14:35,18900,18930,18900,18900,579,,18910
2017/1/18,14:40,18900,18900,18880,18890,1305,,18900
2017/1/18,14:45,18890,18920,18890,18900,1160,,18890
2017/1/18,14:50,18900,18910,18890,18890,677,,18900
2017/1/18,14:55,18890,18910,18880,18880,979,,18890
2017/1/18,15:00,18880,18890,18850,18880,1785,,18880
2017/1/19,9:00,19050,19090,19050,19060,1696,,18880
2017/1/19,9:05,19060,19080,19060,19060,882,,19060
2017/1/19,9:10,19060,19060,19050,19060,347,,19060
2017/1/19,9:15,19050,19090,19030,19040,1878,,19060
2017/1/19,9:20,19040,19050,19030,19050,956,,19040
2017/1/19,9:25,19040,19060,19030,19040,936,,19050
2017/1/19,9:30,19040,19050,19040,19050,889,,19040
2017/1/19,9:35,19040,19110,19040,19100,1953,,19050
2017/1/19,9:40,19100,19100,19070,19090,608,,19100
2017/1/19,9:45,19090,19100,19080,19090,907,,19090
2017/1/19,9:50,19100,19100,19080,19090,938,,19090
2017/1/19,9:55,19090,19090,19070,19080,746,,19090
2017/1/19,10:00,19070,19070,19060,19070,220,,19080
2017/1/19,10:05,19060,19060,19050,19050,473,,19070
2017/1/19,10:10,19040,19060,19040,19060,917,,19050
2017/1/19,10:15,19060,19060,19050,19050,563,,19060
2017/1/19,10:20,19060,19070,19050,19070,233,,19050
2017/1/19,10:25,19070,19090,19070,19080,484,,19070
2017/1/19,10:30,19080,19090,19080,19090,388,,19080
2017/1/19,10:35,19090,19100,19070,19070,227,,19090
2017/1/19,10:40,19080,19080,19070,19070,329,,19070
2017/1/19,10:45,19070,19100,19070,19090,657,,19070
2017/1/19,10:50,19090,19110,19080,19090,539,,19090
2017/1/19,10:55,19080,19090,19080,19090,390,,19090
2017/1/19,11:00,19090,19090,19090,19090,84,,19090
2017/1/19,11:05,19090,19090,19080,19080,581,,19090
2017/1/19,11:10,19070,19080,19070,19070,201,,19080
2017/1/19,11:15,19070,19080,19060,19060,43,,19070
2017/1/19,11:20,19060,19060,19050,19050,117,,19060
2017/1/19,11:25,19060,19060,19040,19050,634,,19050
2017/1/19,11:30,19060,19060,19040,19040,674,,19050
2017/1/19,12:30,19050,19050,18990,19000,1334,,19040
2017/1/19,12:35,19000,19010,18990,18990,554,,19000
2017/1/19,12:40,18990,19010,18950,19000,2319,,18990
2017/1/19,12:45,19000,19020,19000,19010,748,,19000
2017/1/19,12:50,19000,19040,19000,19030,1309,,19010
2017/1/19,12:55,19040,19040,19010,19030,648,,19030
2017/1/19,13:00,19040,19040,19020,19020,137,,19030
2017/1/19,13:05,19020,19030,19010,19030,127,,19020
2017/1/19,13:10,19030,19030,19010,19010,310,,19030
2017/1/19,13:15,19010,19020,19010,19020,273,,19010
2017/1/19,13:20,19020,19020,19010,19010,219,,19020
2017/1/19,13:25,19020,19040,19020,19030,223,,19010
2017/1/19,13:30,19030,19050,19030,19050,523,,19030
2017/1/19,13:35,19050,19060,19050,19060,438,,19050
2017/1/19,13:40,19060,19070,19050,19070,419,,19060
2017/1/19,13:45,19070,19070,19050,19050,648,,19070
2017/1/19,13:50,19050,19060,19040,19060,299,,19050
2017/1/19,13:55,19070,19070,19060,19060,138,,19060
2017/1/19,14:00,19060,19070,19060,19070,23,,19060
2017/1/19,14:05,19070,19100,19060,19100,588,,19070
2017/1/19,14:10,19100,19100,19080,19080,477,,19100
2017/1/19,14:15,19080,19090,19080,19090,426,,19080
2017/1/19,14:20,19090,19100,19080,19100,124,,19090
2017/1/19,14:25,19090,19090,19070,19080,267,,19100
2017/1/19,14:30,19080,19090,19080,19090,117,,19080
2017/1/19,14:35,19090,19090,19080,19080,470,,19090
2017/1/19,14:40,19080,19080,19070,19080,197,,19080
2017/1/19,14:45,19070,19080,19070,19070,77,,19080
2017/1/19,14:50,19080,19080,19050,19060,504,,19070
2017/1/19,14:55,19060,19070,19050,19060,1228,,19060
2017/1/19,15:00,19060,19070,19040,19060,1497,,19060
2017/1/20,9:00,19050,19050,19020,19030,1129,,19060
2017/1/20,9:05,19030,19110,19020,19100,2741,,19030
2017/1/20,9:10,19110,19140,19100,19110,1803,,19100
2017/1/20,9:15,19110,19120,19090,19090,778,,19110
2017/1/20,9:20,19090,19100,19070,19070,1000,,19090
2017/1/20,9:25,19070,19100,19060,19090,1226,,19070
2017/1/20,9:30,19090,19110,19090,19090,664,,19090
2017/1/20,9:35,19090,19100,19080,19090,876,,19090
2017/1/20,9:40,19100,19110,19090,19090,680,,19090
2017/1/20,9:45,19100,19110,19090,19110,287,,19090
2017/1/20,9:50,19110,19120,19100,19120,291,,19110
2017/1/20,9:55,19110,19110,19090,19110,513,,19120
2017/1/20,10:00,19100,19100,19080,19080,926,,19110
2017/1/20,10:05,19080,19090,19070,19070,600,,19080
2017/1/20,10:10,19080,19080,19050,19070,591,,19070
2017/1/20,10:15,19070,19080,19070,19080,627,,19070
2017/1/20,10:20,19080,19080,19070,19070,669,,19080
2017/1/20,10:25,19060,19070,19060,19070,262,,19070
2017/1/20,10:30,19060,19080,19060,19060,506,,19070
2017/1/20,10:35,19050,19070,19050,19060,361,,19060
2017/1/20,10:40,19060,19060,19050,19060,331,,19060
2017/1/20,10:45,19050,19050,19030,19030,310,,19060
2017/1/20,10:50,19030,19050,19030,19050,811,,19030
2017/1/20,10:55,19050,19060,19040,19060,330,,19050
2017/1/20,11:00,19060,19070,19050,19050,534,,19060
2017/1/20,11:05,19050,19060,19050,19060,512,,19050
2017/1/20,11:10,19050,19050,19040,19050,814,,19060
2017/1/20,11:15,19050,19050,19040,19040,285,,19050
2017/1/20,11:20,19050,19060,19050,19060,553,,19040
2017/1/20,11:25,19060,19080,19060,19080,475,,19060
2017/1/20,11:30,19070,19090,19070,19090,148,,19080
2017/1/20,12:30,19060,19070,19050,19070,412,,19090
2017/1/20,12:35,19070,19080,19070,19080,163,,19070
2017/1/20,12:40,19080,19080,19070,19080,191,,19080
2017/1/20,12:45,19080,19090,19060,19060,303,,19080
2017/1/20,12:50,19060,19070,19060,19070,270,,19060
2017/1/20,12:55,19070,19080,19060,19070,274,,19070
2017/1/20,13:00,19080,19090,19080,19080,248,,19070
2017/1/20,13:05,19080,19090,19080,19080,48,,19080
2017/1/20,13:10,19080,19090,19080,19090,298,,19080
2017/1/20,13:15,19090,19100,19090,19100,56,,19090
2017/1/20,13:20,19090,19110,19090,19110,636,,19100
2017/1/20,13:25,19120,19120,19110,19120,504,,19110
2017/1/20,13:30,19120,19130,19110,19120,244,,19120
2017/1/20,13:35,19120,19130,19120,19130,320,,19120
2017/1/20,13:40,19120,19130,19120,19130,39,,19130
2017/1/20,13:45,19130,19130,19120,19120,102,,19130
2017/1/20,13:50,19110,19110,19110,19110,45,,19120
2017/1/20,13:55,19110,19120,19110,19120,280,,19110
2017/1/20,14:00,19120,19130,19120,19130,54,,19120
2017/1/20,14:05,19130,19130,19120,19130,44,,19130
2017/1/20,14:10,19130,19170,19130,19160,2050,,19130
2017/1/20,14:15,19160,19160,19140,19140,407,,19160
2017/1/20,14:20,19140,19140,19130,19130,340,,19140
2017/1/20,14:25,19130,19140,19130,19140,523,,19130
2017/1/20,14:30,19140,19150,19140,19150,225,,19140
2017/1/20,14:35,19140,19160,19140,19150,447,,19150
2017/1/20,14:40,19150,19160,19150,19150,53,,19150
2017/1/20,14:45,19150,19170,19150,19150,339,,19150
2017/1/20,14:50,19150,19170,19150,19160,739,,19150
2017/1/20,14:55,19160,19160,19130,19140,577,,19160
2017/1/20,15:00,19140,19140,19110,19140,1926,,19140
2017/1/23,9:00,18940,18950,18910,18920,1027,,19140
2017/1/23,9:05,18930,18930,18860,18890,1287,,18920
2017/1/23,9:10,18900,18910,18870,18900,1140,,18890
2017/1/23,9:15,18900,18920,18870,18870,993,,18900
2017/1/23,9:20,18880,18890,18870,18880,789,,18870
2017/1/23,9:25,18870,18910,18870,18910,1019,,18880
2017/1/23,9:30,18910,18920,18890,18910,450,,18910
2017/1/23,9:35,18910,18910,18860,18870,1101,,18910
2017/1/23,9:40,18870,18890,18870,18890,943,,18870
2017/1/23,9:45,18890,18910,18880,18910,424,,18890
2017/1/23,9:50,18910,18930,18900,18910,890,,18910
2017/1/23,9:55,18920,18930,18910,18920,255,,18910
2017/1/23,10:00,18910,18950,18900,18950,1237,,18920
2017/1/23,10:05,18943,18960,18940,18960,539,,18950
2017/1/23,10:10,18950,18960,18920,18930,523,,18960
2017/1/23,10:15,18930,18940,18910,18920,612,,18930
2017/1/23,10:20,18920,18930,18910,18920,562,,18920
2017/1/23,10:25,18920,18940,18920,18930,356,,18920
2017/1/23,10:30,18930,18950,18930,18940,592,,18930
2017/1/23,10:35,18950,18950,18910,18920,588,,18940
2017/1/23,10:40,18930,18930,18910,18920,727,,18920
2017/1/23,10:45,18920,18940,18920,18920,633,,18920
2017/1/23,10:50,18920,18920,18910,18920,369,,18920
2017/1/23,10:55,18930,18930,18900,18900,568,,18920
2017/1/23,11:00,18900,18910,18880,18890,518,,18900
2017/1/23,11:05,18890,18900,18880,18880,157,,18890
2017/1/23,11:10,18890,18910,18890,18900,511,,18880
2017/1/23,11:15,18890,18900,18880,18900,462,,18900
2017/1/23,11:20,18900,18920,18890,18910,551,,18900
2017/1/23,11:25,18910,18920,18910,18920,268,,18910
2017/1/23,11:30,18920,18930,18920,18930,369,,18920
2017/1/23,12:30,18910,18920,18900,18910,647,,18930
2017/1/23,12:35,18900,18920,18890,18920,283,,18910
2017/1/23,12:40,18910,18920,18900,18920,320,,18920
2017/1/23,12:45,18920,18920,18920,18920,176,,18920
2017/1/23,12:50,18910,18920,18910,18910,271,,18920
2017/1/23,12:55,18910,18920,18910,18920,187,,18910
2017/1/23,13:00,18920,18920,18910,18910,7,,18920
2017/1/23,13:05,18920,18920,18900,18920,275,,18910
2017/1/23,13:10,18910,18920,18910,18920,188,,18920
2017/1/23,13:15,18920,18920,18910,18910,252,,18920
2017/1/23,13:20,18910,18920,18910,18910,379,,18910
2017/1/23,13:25,18910,18930,18910,18930,179,,18910
2017/1/23,13:30,18930,18940,18920,18920,566,,18930
2017/1/23,13:35,18920,18930,18920,18930,129,,18920
2017/1/23,13:40,18930,18940,18930,18940,220,,18930
2017/1/23,13:45,18940,18950,18940,18950,345,,18940
2017/1/23,13:50,18950,18980,18950,18980,748,,18950
2017/1/23,13:55,18980,19010,18970,19010,811,,18980
2017/1/23,14:00,19010,19020,18990,18990,792,,19010
2017/1/23,14:05,19000,19000,18990,19000,495,,18990
2017/1/23,14:10,19000,19000,18960,18980,450,,19000
2017/1/23,14:15,18970,18980,18960,18980,365,,18980
2017/1/23,14:20,18980,18990,18980,18990,437,,18980
2017/1/23,14:25,18990,18990,18980,18990,339,,18990
2017/1/23,14:30,19000,19000,18980,19000,869,,18990
2017/1/23,14:35,19000,19010,18970,18980,614,,19000
2017/1/23,14:40,18970,18980,18930,18930,1208,,18980
2017/1/23,14:45,18940,18950,18930,18940,456,,18930
2017/1/23,14:50,18930,18930,18900,18920,1431,,18940
2017/1/23,14:55,18910,18910,18870,18880,4020,,18920
2017/1/23,15:00,18870,18890,18850,18860,4370,,18880
2017/1/24,9:00,18790,18860,18790,18830,2328,,18860
2017/1/24,9:05,18830,18860,18820,18830,559,,18830
2017/1/24,9:10,18820,18830,18810,18810,291,,18830
2017/1/24,9:15,18820,18820,18790,18790,880,,18810
2017/1/24,9:20,18790,18820,18790,18820,629,,18790
2017/1/24,9:25,18820,18830,18820,18820,210,,18820
2017/1/24,9:30,18820,18840,18820,18820,467,,18820
2017/1/24,9:35,18810,18850,18810,18840,733,,18820
2017/1/24,9:40,18840,18840,18810,18810,608,,18840
2017/1/24,9:45,18810,18830,18810,18830,660,,18810
2017/1/24,9:50,18830,18840,18820,18830,742,,18830
2017/1/24,9:55,18830,18840,18820,18820,418,,18830
2017/1/24,10:00,18820,18880,18820,18870,1198,,18820
2017/1/24,10:05,18870,18890,18850,18880,1216,,18870
2017/1/24,10:10,18880,18880,18870,18880,282,,18880
2017/1/24,10:15,18870,18880,18860,18870,585,,18880
2017/1/24,10:20,18870,18900,18870,18890,508,,18870
2017/1/24,10:25,18890,18890,18880,18890,155,,18890
2017/1/24,10:30,18880,18890,18860,18880,909,,18890
2017/1/24,10:35,18880,18900,18880,18890,871,,18880
2017/1/24,10:40,18900,18900,18860,18860,535,,18890
2017/1/24,10:45,18860,18860,18850,18850,763,,18860
2017/1/24,10:50,18860,18870,18840,18860,461,,18850
2017/1/24,10:55,18860,18870,18840,18850,696,,18860
2017/1/24,11:00,18850,18850,18850,18850,128,,18850
2017/1/24,11:05,18850,18870,18850,18860,172,,18850
2017/1/24,11:10,18860,18860,18840,18840,306,,18860
2017/1/24,11:15,18850,18850,18830,18850,711,,18840
2017/1/24,11:20,18850,18870,18850,18860,443,,18850
2017/1/24,11:25,18860,18860,18840,18860,323,,18860
2017/1/24,11:30,18850,18860,18850,18860,299,,18860
2017/1/24,12:30,18800,18820,18790,18820,1138,,18860
2017/1/24,12:35,18810,18820,18800,18820,377,,18820
2017/1/24,12:40,18820,18830,18820,18820,124,,18820
2017/1/24,12:45,18820,18840,18810,18810,843,,18820
2017/1/24,12:50,18810,18820,18800,18810,641,,18810
2017/1/24,12:55,18810,18820,18800,18820,851,,18810
2017/1/24,13:00,18810,18820,18810,18810,863,,18820
2017/1/24,13:05,18810,18820,18810,18820,428,,18810
2017/1/24,13:10,18820,18830,18810,18820,367,,18820
2017/1/24,13:15,18830,18840,18820,18840,94,,18820
2017/1/24,13:20,18830,18830,18810,18820,422,,18840
2017/1/24,13:25,18820,18850,18820,18840,1154,,18820
2017/1/24,13:30,18840,18850,18830,18830,83,,18840
2017/1/24,13:35,18830,18850,18810,18850,900,,18830
2017/1/24,13:40,18840,18860,18830,18830,1183,,18850
2017/1/24,13:45,18830,18840,18820,18830,832,,18830
2017/1/24,13:50,18830,18830,18820,18820,236,,18830
2017/1/24,13:55,18820,18820,18810,18820,148,,18820
2017/1/24,14:00,18820,18830,18790,18790,612,,18820
2017/1/24,14:05,18790,18800,18780,18790,965,,18790
2017/1/24,14:10,18790,18800,18760,18770,1059,,18790
2017/1/24,14:15,18770,18770,18760,18770,594,,18770
2017/1/24,14:20,18770,18780,18770,18770,811,,18770
2017/1/24,14:25,18770,18790,18770,18790,147,,18770
2017/1/24,14:30,18790,18790,18780,18780,66,,18790
2017/1/24,14:35,18780,18790,18780,18790,305,,18780
2017/1/24,14:40,18800,18830,18800,18830,1310,,18790
2017/1/24,14:45,18830,18850,18820,18820,1077,,18830
2017/1/24,14:50,18820,18820,18810,18810,799,,18820
2017/1/24,14:55,18810,18810,18780,18780,1565,,18810
2017/1/24,15:00,18780,18790,18760,18780,2963,,18780
2017/1/25,9:00,19080,19130,19080,19110,3554,,18780
